minigenome	317	2395	1	1	0	1	0	28
minigenome	1169	2395	1	1	1	68	0	46
minigenome	1169	10251	1	1	0	1	0	26
minigenome	1169	14524	1	1	0	2	0	29
minigenome	1243	2395	1	1	0	3	0	23
minigenome	1247	2395	1	1	0	2	0	24
minigenome	2498	8668	1	1	1	15	0	46
minigenome	2498	10251	1	1	1	20	0	45
minigenome	2498	12081	1	1	0	1	0	47
minigenome	2498	14524	1	1	1	13	0	45
minigenome	6928	6969	2	2	0	1	0	12
minigenome	8843	10251	1	1	0	1	0	22
minigenome	10405	12081	1	1	1	6	0	26
minigenome	10405	14524	1	1	1	16	0	46
minigenome	12201	12775	1	1	1	5	0	38
minigenome	12201	12778	1	1	1	1	0	4
minigenome	12201	14524	1	1	1	5	0	30
minigenome	12650	39914	0	0	0	1	0	12
minigenome	12950	14524	1	3	0	1	0	11
minigenome	14281	14620	2	2	0	1	0	27
minigenome	14709	15268	1	1	1	36	0	44
minigenome	14832	15988	1	1	0	1	0	21
minigenome	15365	15988	1	1	1	42	6	49
minigenome	17720	19046	1	1	0	1	0	26
minigenome	25046	25319	1	1	0	1	0	30
minigenome	25046	27555	1	1	0	1	0	36
minigenome	25099	25319	1	1	1	17	0	36
minigenome	25439	27555	1	1	1	57	0	50
minigenome	27741	28051	1	1	1	74	0	49
minigenome	31432	37873	1	1	1	40	0	44
minigenome	32145	37873	1	1	0	1	0	30
minigenome	37997	41102	1	1	0	1	0	43
minigenome	38717	41102	1	1	1	108	0	50
minigenome	51168	56315	1	1	1	2	0	29
minigenome	51168	56333	1	1	0	4	0	43
minigenome	51292	53862	1	1	0	1	0	27
minigenome	51292	56315	1	1	0	1	0	41
minigenome	51292	56333	1	1	0	32	0	49
minigenome	60392	61269	1	1	1	24	0	45
minigenome	60392	62141	1	1	1	37	0	47
minigenome	60401	62141	1	1	0	1	0	18
minigenome	60401	63941	1	1	0	1	0	38
minigenome	60466	62141	1	1	0	1	0	25
minigenome	60586	60756	0	0	0	1	0	30
minigenome	61332	62141	1	1	1	26	0	48
minigenome	62188	63941	1	1	1	89	0	47
minigenome	62188	69785	1	1	0	9	0	46
minigenome	62188	70973	1	1	0	2	0	21
minigenome	64464	66210	1	1	1	76	0	50
minigenome	64795	66210	1	1	0	2	0	29
minigenome	66273	66635	1	1	1	71	0	50
minigenome	66807	67207	1	1	0	2	0	47
minigenome	66807	69785	1	1	1	102	0	46
minigenome	66807	70128	1	1	0	1	0	13
minigenome	68628	69785	1	1	0	1	0	37
minigenome	69871	70128	1	1	1	110	0	48
minigenome	69871	70973	1	1	0	1	0	47
minigenome	70385	70973	1	1	1	97	0	49
minigenome	71149	71260	1	1	1	94	0	50
minigenome	71474	75156	1	1	1	155	0	50
minigenome	71474	76717	1	1	1	0	1	3
minigenome	71742	72270	0	0	0	1	0	14
minigenome	75308	75788	1	1	1	128	0	48
minigenome	75905	76717	1	1	1	88	1	46
minigenome	76994	77168	1	1	1	101	0	50
minigenome	77320	78624	1	1	1	104	0	46
minigenome	77320	81926	1	1	0	1	0	34
minigenome	78798	79662	1	1	1	129	1	48
minigenome	79814	81926	1	1	1	121	0	50
minigenome	80183	97919	1	1	0	1	0	9
minigenome	82068	82361	1	1	1	124	0	39
minigenome	82068	82367	1	1	0	1	0	12
minigenome	82400	83309	1	1	1	126	0	38
minigenome	83455	86266	1	1	1	126	0	48
minigenome	83455	86269	1	1	1	1	0	9
minigenome	86386	86766	1	1	1	2	0	22
minigenome	86386	87091	1	1	1	127	0	49
minigenome	86839	87091	1	3	1	3	0	35
minigenome	87261	88127	1	1	1	121	0	49
minigenome	88182	88578	1	1	1	126	0	50
minigenome	88759	89196	1	1	1	125	0	49
minigenome	88765	89196	1	1	0	1	0	34
minigenome	89292	92146	0	0	0	1	0	12
minigenome	89292	92158	1	1	1	111	0	50
minigenome	92254	99510	1	1	0	1	0	42
minigenome	92331	92508	1	1	1	91	0	47
minigenome	92605	95143	1	1	1	110	0	50
minigenome	95227	97894	1	1	0	2	0	32
minigenome	95296	97894	1	1	1	124	0	50
minigenome	95296	102365	1	1	0	1	0	20
minigenome	98007	99388	1	1	1	120	0	50
minigenome	99638	102365	1	1	1	115	0	50
minigenome	102496	103392	1	1	1	129	0	47
minigenome	110207	110350	2	2	1	37	0	50
minigenome	110468	112542	2	2	1	26	0	46
minigenome	110468	112651	2	2	1	1	0	14
minigenome	112969	115749	2	4	0	1	0	8
minigenome	115996	117521	1	1	1	42	0	49
minigenome	115996	120444	1	1	0	1	0	19
minigenome	117636	120444	1	1	1	84	0	47
minigenome	117672	120444	1	1	0	4	0	22
minigenome	120580	120802	1	1	1	94	0	50
minigenome	120937	121018	1	1	1	106	0	50
minigenome	120937	121049	1	1	1	3	0	3
minigenome	121226	121301	1	1	0	2	0	36
minigenome	121226	121468	1	1	1	47	0	41
minigenome	121226	121674	1	1	0	2	0	45
minigenome	121226	123889	1	1	1	3	1	32
minigenome	121384	121468	1	1	0	3	0	41
minigenome	121510	121674	1	1	1	69	0	46
minigenome	121800	123889	1	1	1	76	1	49
minigenome	124016	124531	1	1	1	90	1	49
minigenome	124587	125833	1	1	0	1	0	23
minigenome	124630	125828	1	1	1	79	0	50
minigenome	124630	125833	1	1	0	3	0	40
minigenome	125929	126056	1	1	0	1	0	31
minigenome	125929	126244	1	1	1	70	0	41
minigenome	126286	127042	1	1	1	98	0	41
minigenome	127083	127573	1	1	1	117	0	45
minigenome	127683	128505	1	1	1	101	0	49
minigenome	127683	128553	1	1	1	8	0	40
minigenome	128652	128877	1	1	1	121	0	47
minigenome	132531	133976	1	1	1	122	0	48
minigenome	132791	133976	1	1	0	1	0	34
minigenome	132871	133976	1	1	0	1	0	48
minigenome	134034	135935	1	1	1	119	0	49
minigenome	136017	139369	1	1	1	123	0	49
minigenome	137850	150028	1	3	0	0	1	15
minigenome	139466	140055	1	1	1	155	1	49
minigenome	140210	145109	1	1	1	122	0	50
minigenome	145193	145618	1	1	1	113	0	48
minigenome	145801	145980	1	1	1	142	0	50
minigenome	146108	147165	1	1	1	125	0	50
minigenome	150647	153996	1	1	1	12	0	5
minigenome	154236	159103	1	1	1	126	0	48
minigenome	159190	160207	1	1	1	128	0	50
minigenome	160347	162056	1	1	1	150	0	50
minigenome	162155	163535	1	1	1	123	0	48
minigenome	163694	164570	1	1	0	18	0	42
minigenome	163694	164573	1	1	0	79	0	50
minigenome	163694	166998	1	1	1	1	0	27
minigenome	177093	180768	1	1	1	0	4	6
minigenome	185440	192429	1	1	1	21	0	47
minigenome	193317	194089	1	1	1	55	0	50
minigenome	193317	194519	1	1	0	1	0	41
minigenome	194191	194337	1	1	1	38	0	49
minigenome	194408	194519	1	1	1	50	0	48
minigenome	194616	197357	1	1	1	55	0	49
minigenome	197486	198149	1	1	1	57	0	45
minigenome	198283	198597	1	1	1	66	0	46
minigenome	198811	199565	1	3	1	40	0	47
minigenome	199715	200898	1	1	1	64	0	50
minigenome	201032	203273	1	1	1	47	0	49
minigenome	203484	203832	1	3	1	34	0	47
minigenome	204040	204412	1	1	1	56	0	50
minigenome	204671	206325	1	1	1	65	0	50
minigenome	206497	207898	1	1	1	43	0	47
minigenome	208061	208965	1	1	1	36	0	48
minigenome	209056	209523	1	1	1	41	0	50
minigenome	209608	209703	1	1	1	49	0	48
minigenome	209823	210160	1	1	1	43	0	44
minigenome	210270	210653	1	1	1	54	0	48
minigenome	210818	211128	1	1	1	61	0	49
minigenome	216139	218657	1	1	1	16	0	33
minigenome	216139	223980	1	1	0	1	0	24
minigenome	218907	219944	1	1	1	23	0	40
minigenome	220069	223980	1	1	1	28	0	49
minigenome	224163	224451	1	1	1	27	0	50
minigenome	224619	225407	1	1	0	1	0	29
minigenome	224619	225430	1	1	1	38	0	50
minigenome	224619	230186	1	1	1	2	0	9
minigenome	225573	227108	1	1	1	1	0	48
minigenome	225573	230186	1	1	1	25	0	47
minigenome	227157	230186	1	1	1	1	0	28
minigenome	230234	231972	1	1	1	23	0	50
minigenome	232043	236549	1	1	1	22	0	49
minigenome	232043	239856	1	1	1	2	0	9
minigenome	232270	266779	2	2	0	1	0	26
minigenome	236644	239856	1	1	1	13	0	49
minigenome	246206	246292	2	2	0	14	0	32
minigenome	246206	247346	2	2	0	1	0	32
minigenome	246433	247346	2	2	0	40	0	47
minigenome	247324	248708	1	1	1	3	0	44
minigenome	247520	247768	2	2	0	23	0	48
minigenome	247585	248708	1	1	0	1	0	34
minigenome	247966	248185	2	2	0	51	1	49
minigenome	248235	248347	2	2	0	43	0	50
minigenome	248260	248347	2	2	0	1	0	25
minigenome	248527	248714	2	2	0	71	0	49
minigenome	248881	251202	2	2	0	0	1	10
minigenome	248909	250109	2	2	0	52	0	49
minigenome	248925	250477	1	1	1	13	0	47
minigenome	249044	250109	2	2	0	5	0	49
minigenome	250159	250300	2	2	0	8	0	49
minigenome	250163	250287	2	2	0	2	0	47
minigenome	250163	250300	2	2	0	34	0	48
minigenome	250420	250756	2	2	0	44	0	50
minigenome	250420	251202	2	2	0	1	0	18
minigenome	250618	251005	1	1	1	9	0	41
minigenome	250917	251202	2	2	0	56	1	49
minigenome	251133	252338	1	1	0	1	0	30
minigenome	251133	253428	1	1	1	3	0	42
minigenome	251133	255340	1	1	1	2	0	20
minigenome	251311	251399	2	2	0	40	1	46
minigenome	251311	251722	2	2	0	4	0	42
minigenome	251511	251722	2	2	0	31	0	50
minigenome	251876	252262	2	2	0	36	0	50
minigenome	252341	252566	2	2	0	23	0	50
minigenome	252421	252566	2	2	0	3	0	48
minigenome	252708	253117	2	2	0	39	0	48
minigenome	253267	253391	2	2	0	29	0	50
minigenome	253267	253398	2	2	0	9	0	49
minigenome	253444	253528	2	2	0	28	0	50
minigenome	253578	255340	1	1	1	3	0	25
minigenome	253612	253818	2	2	0	26	0	45
minigenome	253612	255160	2	2	0	1	0	31
minigenome	253612	255364	0	0	0	1	0	15
minigenome	253846	255160	2	2	0	18	0	39
minigenome	253846	255365	2	2	0	2	0	27
minigenome	253899	255160	2	2	0	1	0	32
minigenome	255264	255365	2	2	0	25	0	47
minigenome	255623	256498	2	2	0	2	0	22
minigenome	255623	256505	2	2	0	24	0	47
minigenome	261613	265304	2	2	1	119	0	48
minigenome	263359	372155	0	0	0	3	4	13
minigenome	265493	265724	2	2	0	1	0	48
minigenome	265497	265596	2	2	1	0	1	3
minigenome	265497	265724	2	2	1	112	1	49
minigenome	265497	269707	2	2	0	1	0	17
minigenome	265799	269707	2	2	1	111	0	50
minigenome	265822	269707	2	2	0	1	0	25
minigenome	269765	269913	2	2	1	105	0	50
minigenome	269765	270500	2	2	1	9	0	46
minigenome	270063	270135	2	2	1	5	0	31
minigenome	270063	270323	2	2	0	1	0	26
minigenome	270063	270500	2	2	1	80	0	49
minigenome	273960	280582	1	1	1	30	0	47
minigenome	277724	280582	1	1	1	1	0	5
minigenome	280911	281873	1	1	1	33	0	49
minigenome	285607	285879	2	2	0	1	0	16
minigenome	290548	292139	2	2	0	1	0	26
minigenome	290548	292159	2	2	0	1	0	26
minigenome	290553	292159	2	2	1	11	0	43
minigenome	290553	295975	2	2	1	1	0	29
minigenome	292325	295975	2	2	1	3	0	18
minigenome	292325	297745	2	2	0	1	0	36
minigenome	296040	297745	2	2	1	9	0	33
minigenome	306376	308356	2	2	1	94	0	50
minigenome	308469	309588	2	2	1	121	0	49
minigenome	309697	311949	2	2	1	125	0	50
minigenome	309697	314077	2	2	0	1	0	18
minigenome	309697	316342	2	2	0	1	0	23
minigenome	312061	314077	2	2	1	105	0	49
minigenome	314240	316342	2	2	1	87	0	49
minigenome	316531	320871	2	2	1	87	0	47
minigenome	321035	321342	2	2	1	87	2	49
minigenome	321448	323163	2	2	1	102	2	50
minigenome	323280	323901	2	2	1	5	0	46
minigenome	323280	328254	2	2	1	95	0	50
minigenome	324749	328254	2	2	0	2	0	49
minigenome	328423	333729	2	2	1	99	0	50
minigenome	333845	337696	2	2	1	97	0	50
minigenome	337829	342799	2	2	1	110	0	50
minigenome	342931	346147	2	2	1	111	0	50
minigenome	354639	355097	2	2	1	26	0	50
minigenome	354639	357572	2	2	1	14	0	37
minigenome	355233	357572	2	2	1	41	0	44
minigenome	357688	360876	2	2	1	64	0	45
minigenome	360991	363150	2	2	1	47	0	49
minigenome	363284	363717	2	2	1	40	0	46
minigenome	363875	364861	2	2	1	44	0	48
minigenome	364992	365639	2	2	1	36	0	48
minigenome	365817	366526	2	2	1	61	1	46
minigenome	366611	367326	2	2	1	52	1	50
minigenome	367560	371068	2	2	1	43	0	50
minigenome	371739	372141	2	2	1	30	0	45
minigenome	371739	372168	2	2	0	5	0	47
minigenome	371739	377215	2	2	0	3	0	43
minigenome	372499	377215	2	2	0	1	0	10
minigenome	372531	377215	2	2	1	27	0	48
minigenome	380707	382422	1	1	0	1	0	28
minigenome	380707	382551	1	1	1	56	0	47
minigenome	380707	384703	1	1	1	3	0	11
minigenome	380707	386464	1	1	0	1	0	29
minigenome	380759	381115	2	2	0	0	1	20
minigenome	380759	381179	2	2	0	0	1	20
minigenome	380996	381120	0	0	0	1	0	35
minigenome	382701	384703	1	1	1	1	0	12
minigenome	384848	385625	1	1	0	1	0	47
minigenome	384848	385757	1	1	1	3	0	45
minigenome	384848	386464	1	1	0	6	0	41
minigenome	391474	391513	0	0	0	1	0	22
minigenome	391570	393264	2	2	1	118	0	50
minigenome	391570	393268	2	4	0	4	0	49
minigenome	391570	394365	2	2	1	1	2	18
minigenome	393348	394365	2	2	1	124	3	49
minigenome	393348	395136	2	2	1	6	0	31
minigenome	394500	395136	2	2	1	95	2	50
minigenome	396965	397426	2	2	1	5	0	48
minigenome	396965	398612	2	2	1	112	0	50
minigenome	397561	398612	2	2	1	3	0	45
minigenome	398822	401251	2	2	1	103	0	50
minigenome	401350	403212	2	2	1	122	0	50
minigenome	403337	406420	2	2	1	126	0	49
minigenome	406818	407480	2	2	1	121	0	50
minigenome	407676	409445	2	2	1	116	0	49
minigenome	409639	410776	2	2	1	4	0	45
minigenome	409639	412765	2	2	1	100	0	49
minigenome	409639	413182	2	2	0	2	0	50
minigenome	410099	410408	0	0	0	2	0	34
minigenome	410860	412765	2	2	0	2	0	45
minigenome	412874	413182	2	2	1	108	0	50
minigenome	413334	416056	2	2	1	141	0	47
minigenome	416208	416969	2	2	1	109	0	50
minigenome	417102	417177	2	2	1	130	0	49
minigenome	417102	439666	2	2	0	1	0	9
minigenome	417323	420053	2	2	1	117	0	50
minigenome	420242	421771	2	2	1	84	0	50
minigenome	420242	422954	2	2	0	1	0	11
minigenome	421919	422737	2	2	1	113	0	50
minigenome	422795	422954	2	2	1	131	0	50
minigenome	423079	424526	2	2	1	117	0	47
minigenome	424607	425516	2	2	0	1	0	33
minigenome	424621	425516	2	2	1	116	0	50
minigenome	425622	426339	2	2	1	130	0	50
minigenome	426481	429219	2	2	1	122	0	50
minigenome	429310	430395	2	2	1	114	0	50
minigenome	430487	432768	2	2	1	112	0	50
minigenome	432898	434011	2	2	1	98	0	49
minigenome	434074	434625	2	2	1	118	0	50
minigenome	434808	434897	2	2	1	152	0	50
minigenome	435031	437085	2	2	1	133	0	48
minigenome	437237	438509	2	2	1	113	0	48
minigenome	438595	440101	2	2	1	143	0	50
minigenome	440219	442111	2	2	1	114	0	49
minigenome	442320	444214	2	2	1	124	0	50
minigenome	444396	447124	2	2	1	108	1	50
minigenome	447294	449232	2	2	0	1	0	21
minigenome	447379	449232	2	2	1	109	0	50
minigenome	449361	452378	2	2	1	4	0	22
minigenome	449361	452827	2	2	1	60	0	50
minigenome	461408	465692	1	1	1	2	0	15
minigenome	465728	468109	1	1	1	4	1	35
minigenome	473931	474349	1	1	1	22	0	25
minigenome	473931	485989	1	1	1	1	0	36
minigenome	474614	476232	1	1	1	55	0	24
minigenome	474614	476361	1	1	0	1	0	9
minigenome	474614	485989	1	1	0	3	0	24
minigenome	476521	478842	1	1	1	47	0	25
minigenome	476521	485989	1	1	0	1	0	20
minigenome	479085	480266	1	1	1	28	0	36
minigenome	480118	480266	1	1	0	1	0	15
minigenome	480463	482921	1	1	1	35	0	30
minigenome	483122	485097	1	1	1	38	0	25
minigenome	485357	485989	1	1	1	40	0	25
minigenome	486116	486743	1	1	1	57	0	44
minigenome	486855	487446	1	1	1	70	0	50
minigenome	487567	488370	1	1	1	66	0	24
minigenome	487567	488505	1	1	0	1	0	20
minigenome	488628	490474	1	1	1	23	0	25
minigenome	490623	492151	1	1	0	1	0	21
minigenome	490623	492263	1	1	1	87	0	49
minigenome	492372	493421	1	1	1	90	0	47
minigenome	492372	493600	1	1	0	1	0	14
minigenome	493637	493971	1	1	1	97	0	50
minigenome	494095	495836	1	1	1	121	0	50
minigenome	495908	497561	1	1	1	107	0	49
minigenome	497700	498773	1	1	1	133	0	48
minigenome	498874	500465	1	1	1	110	0	49
minigenome	500614	502002	1	1	1	48	0	44
minigenome	502177	503408	1	1	0	3	0	26
minigenome	502664	508446	0	0	0	1	0	12
minigenome	509563	511680	2	2	1	170	2	50
minigenome	509563	513506	2	2	0	1	0	11
minigenome	511740	513506	2	2	1	147	0	49
minigenome	512561	546356	2	2	0	0	1	8
minigenome	513642	514235	2	2	1	23	0	49
minigenome	513642	516429	2	2	1	53	0	49
minigenome	513642	517033	2	2	0	1	0	28
minigenome	513642	517439	2	2	1	12	0	50
minigenome	513642	517802	2	2	1	13	1	47
minigenome	513642	517843	2	2	0	52	0	44
minigenome	522734	526523	2	2	1	0	1	3
minigenome	567768	569245	1	1	1	3	0	49
minigenome	569382	571606	1	1	1	2	0	8
minigenome	570186	571606	1	1	0	3	0	23
minigenome	571755	572152	1	1	1	4	0	23
minigenome	572573	579852	1	1	0	1	0	15
minigenome	574333	574984	1	1	0	1	0	18
minigenome	580756	612471	2	2	0	0	1	8
minigenome	591377	592737	2	2	1	142	1	47
minigenome	592863	593704	2	2	1	131	1	50
minigenome	593806	596206	2	2	1	121	0	49
minigenome	596364	597550	2	2	0	1	0	16
minigenome	596364	600304	2	2	1	144	0	48
minigenome	600466	602321	2	2	1	148	0	50
minigenome	602426	603427	2	2	0	1	0	26
minigenome	602426	606289	2	2	1	136	0	50
minigenome	606419	607102	2	2	1	169	0	50
minigenome	607253	609383	2	2	1	141	1	50
minigenome	607253	610197	2	2	0	1	0	34
minigenome	612213	612471	2	2	0	1	0	34
minigenome	613061	613315	1	1	1	3	0	45
minigenome	613061	617875	1	1	1	51	0	49
minigenome	613519	617875	1	1	1	1	0	6
minigenome	615787	617875	1	1	1	80	0	49
minigenome	615787	623187	1	1	0	1	0	32
minigenome	617951	618846	1	1	1	157	0	49
minigenome	617951	623187	1	1	1	2	0	37
minigenome	618901	623187	1	1	1	160	0	49
minigenome	618901	626019	1	1	0	1	0	28
minigenome	623267	626019	1	1	1	111	0	50
minigenome	626193	630349	1	1	1	136	0	50
minigenome	630459	630732	1	1	1	102	0	50
minigenome	630459	636081	1	1	1	5	0	35
minigenome	630904	633236	1	1	1	3	0	18
minigenome	630904	636081	1	1	1	133	0	36
minigenome	630904	644151	1	1	0	1	0	48
minigenome	636118	637925	1	1	1	135	0	36
minigenome	636118	640627	1	1	0	2	0	36
minigenome	638041	640627	1	1	1	140	2	50
minigenome	638041	644151	1	1	0	1	0	27
minigenome	640715	644151	1	1	1	128	0	50
minigenome	648341	657056	1	1	1	4	0	24
minigenome	648341	662515	1	1	0	2	0	9
minigenome	648341	662550	1	1	0	1	0	23
minigenome	648341	666035	1	1	1	66	0	48
minigenome	648341	671284	1	1	0	1	0	34
minigenome	653470	666035	1	1	0	2	0	47
minigenome	653477	657056	1	1	1	2	0	16
minigenome	653477	666035	1	1	0	2	0	24
minigenome	657097	662515	1	1	1	6	0	33
minigenome	657097	666035	1	1	0	1	0	12
minigenome	662657	666035	1	1	1	62	0	48
minigenome	662657	668784	1	1	0	3	0	40
